"CATCH_COMP_ID","YEAR","PROJECT_CODE","EVENT_ID","SPECIES_CODE","SEX_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCI_NAME","BASKET_ID","SAMPLE_TYPE_CODE","CONDITION_CODE","MATURITY_CODE","COUNT","SAMPLE_WT_KG","COMMENTS","DB_COMMENTS","SAMP_TYPE_2_SOURCE","SAMP_TYPE_3_SOURCE","SAMP_TYPE_6_SOURCE"
4689,"1996","D02","1996D02041","850",,,"scallop, weathervane","Patinopecten caurinus","MRF","1","01",,6,0.907184,,"Changed count from 8 to 6 refcting excel data but not deck form. 1 lb 8 oz (OK)",,,
4690,"1996","D02","1996D02042","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,15,3.175146,,"MRF records 10",,,
4691,"1996","D02","1996D02043","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,46,11.339809,,"MRF records 10",,,
4693,"1996","D02","1996D02017","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,43,7.257477,,"MRF records 14",,,
4694,"1996","D02","1996D02021","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,18,3.628738,,"MRF records 10",,,
4695,"1996","D02","1996D02044","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,59,7.711070,,"MRF records 22",,,
4696,"1998","D02","1998D02028","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,259,67.131670,,,,,
4697,"1998","D02","1998D02024","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,237,64.410116,,,,,
4698,"2004","D02","2004D02002","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,9,1.814369,,,,,
4699,"2004","D02","2004D02003","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,," Includes 2  juvenile scallop(s) not used in the meat recovery.",,,
4700,"2004","D02","2004D02004","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,409,121.562755,,"249 scallops dumped.",,,
4701,"2004","D02","2004D02004","931",,,"crab, Tanner, bairdi","Chionoecetes bairdi",,"1","01",,7,0.056000,"4 males : 3 females","Weight not available. /weight estimated from average weight of species for year",,,
4702,"1998","D02","1998D02003","001",,,"Debris_general",,,"1","01",,,0.907184,,,,,
4703,"1998","D02","1998D02014","001",,,"Debris_general",,,"1","01",,,5.443108,,,,,
4704,"1998","D02","1998D02028","20034",,,"starsnout poacher unident.","Bathyagonus sp.",,"1","01",,1,0.090718,,,,,
4705,"1998","D02","1998D02024","100",,,"groundfish, general","Multiple families",,"1","01",,,0.800000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4706,"1998","D02","1998D02048","100",,,"groundfish, general","Multiple families",,"1","01",,,0.226796,," Total of 7 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4707,"1998","D02","1998D02022","100",,,"groundfish, general","Multiple families",,"1","01",,,0.226796,," Total of 5 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4708,"1998","D02","1998D02021","100",,,"groundfish, general","Multiple families",,"1","01",,,1.814369,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4709,"1998","D02","1998D02040","100",,,"groundfish, general","Multiple families",,"1","01",,,0.453592,," Total of 4 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4710,"1998","D02","1998D02046","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,2,0.226796,,,,,
4711,"1998","D02","1998D02020","24100",,,"eelpout unident.","Zoarcidae",,"1","01",,2,0.226796,,,,,
4712,"1998","D02","1998D02041","100",,,"groundfish, general","Multiple families",,"1","01",,,0.200000,," Total of 2 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4713,"1998","D02","1998D02026","100",,,"groundfish, general","Multiple families",,"1","01",,,1.814369,," Total of 6 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4714,"1998","D02","1998D02043","122",,,"sole, flathead","Hippoglossoides elassodon",,"1","01",,1,0.226796,,,,,
4715,"1998","D02","1998D02027","100",,,"groundfish, general","Multiple families",,"1","01",,,0.200000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4716,"1998","D02","1998D02023","100",,,"groundfish, general","Multiple families",,"1","01",,,0.400000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4717,"1998","D02","1998D02038","100",,,"groundfish, general","Multiple families",,"1","01",,,0.453592,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4719,"1998","D02","1998D02045","100",,,"groundfish, general","Multiple families",,"1","01",,,0.600000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4720,"1998","D02","1998D02049","100",,,"groundfish, general","Multiple families",,"1","01",,,0.800000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4721,"1998","D02","1998D02037","100",,,"groundfish, general","Multiple families",,"1","01",,,0.800000,," Total of 2 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4722,"1998","D02","1998D02047","100",,,"groundfish, general","Multiple families",,"1","01",,,2.721554,," Total of 13 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4723,"1998","D02","1998D02019","100",,,"groundfish, general","Multiple families",,"1","01",,,0.226796,," Total of 5 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4724,"1998","D02","1998D02029","100",,,"groundfish, general","Multiple families",,"1","01",,,0.200000,," Total of 6 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4725,"1998","D02","1998D02039","24100",,,"eelpout unident.","Zoarcidae",,"1","01",,2,0.300000,,,,,
4726,"1998","D02","1998D02025","100",,,"groundfish, general","Multiple families",,"1","01",,,0.300000,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4728,"1998","D02","1998D02050","100",,,"groundfish, general","Multiple families",,"1","01",,,0.226796,," Total of 3 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4729,"1998","D02","1998D02018","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","52",,3,,,,,,
4730,"2002","D02","2002D02001","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,72,11.793401,,,,,
4731,"2002","D02","2002D02002","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,49,9.071847,,,,,
4732,"2002","D02","2002D02003","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,4.535923,," Includes 1  juvenile scallop(s) not used in the meat recovery.",,,
4733,"2002","D02","2002D02004","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
4734,"1998","D02","1998D02009","100",,,"groundfish, general","Multiple families",,"1","01",,,4.535923,," Total of 20 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4735,"1998","D02","1998D02013","100",,,"groundfish, general","Multiple families",,"1","01",,,0.453592,," Total of 4 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4736,"1998","D02","1998D02004","R400",,,"skate unid","Rajidae unident.",,"1","01",,2,9.979032,,,,,
4737,"1998","D02","1998D02005","100",,,"groundfish, general","Multiple families",,"1","01",,,0.907184,," Total of 5 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4738,"1998","D02","1998D02033","124",,,"sole, dover","Microstomus pacificus",,"1","01",,1,0.400000,,,,,
4739,"1998","D02","1998D02012","121",,,"flounder, arrowtooth","Reinhardtius stomias",,"1","01",,1,0.226796,,,,,
4740,"1998","D02","1998D02016","511",,,"smelt, eulachon","Thaleichthys pacificus",,"1","01",,4,0.700000,,,,,
4741,"1998","D02","1998D02011","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,2,0.400000,,,,,
4742,"1998","D02","1998D02008","100",,,"groundfish, general","Multiple families",,"1","01",,,1.814369,," Total of 9 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4743,"1998","D02","1998D02002","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,10,0.453592,,,,,
4744,"1998","D02","1998D02032","100",,,"groundfish, general","Multiple families",,"1","01",,,1.814369,," Total of 6 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4745,"1998","D02","1998D02007","100",,,"groundfish, general","Multiple families",,"1","01",,,2.721554,," Total of 8 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4746,"1998","D02","1998D02001","100",,,"groundfish, general","Multiple families",,"1","01",,,0.907184,," Total of 7 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4747,"1998","D02","1998D02010","100",,,"groundfish, general","Multiple families",,"1","01",,4,4.535923,,,,,
4748,"1998","D02","1998D02006","100",,,"groundfish, general","Multiple families",,"1","01",,26,0.907184,,,,,
4749,"1998","D02","1998D02035","100",,,"groundfish, general","Multiple families",,"1","01",,,0.900000,," Total of 13 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4750,"1998","D02","1998D02031","100",,,"groundfish, general","Multiple families",,"1","01",,,3.628738,," Total of 13 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4751,"1998","D02","1998D02034","100",,,"groundfish, general","Multiple families",,"1","01",,,0.907184,," Total of 16 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4752,"1998","D02","1998D02003","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,1,0.226796,,,,,
4753,"1998","D02","1998D02015","100",,,"groundfish, general","Multiple families",,"1","01",,,0.907184,," Total of 7 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4754,"1998","D02","1998D02036","100",,,"groundfish, general","Multiple families",,"1","01",,,0.907184,," Total of 6 fish accounted for in sample type 6 records fot this Event ID.",,,"yes"
4755,"1998","D02","1998D02014","100",,,"groundfish, general","Multiple families",,"1","01",,13,1.814369,,,,,
4756,"2000","D02","2000D02001","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,139,9.979032,,,,,
4757,"2000","D02","2000D02002","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,792,127.913048,,,,,
4758,"2000","D02","2000D02003","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,4,1.814369,,,,,
4759,"2000","D02","2000D02004","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,98,25.401172,,"Changed count from 119 to 118 reflecting deck form and Excel spread sheet.",,,
4760,"2000","D02","2000D02005","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,1461,320.236213,,"Count from Excel.",,,
4761,"2000","D02","2000D02006","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,7,1.814369,,,,,
4762,"2000","D02","2000D02007","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,1464,293.020671,,,,,
4763,"2000","D02","2000D02008","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,88,4.535923,,,,,
4764,"2000","D02","2000D02009","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,138,39.916128,,,,,
4765,"2000","D02","2000D02010","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,177,50.802345,,,,,
4766,"2000","D02","2000D02011","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,146,39.008943,,,,,
4767,"2000","D02","2000D02012","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,248,57.152638,,,,,
4768,"2000","D02","2000D02013","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,167,49.895160,,,,,
4769,"2000","D02","2000D02014","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,106,30.844281,,,,,
4770,"2002","D02","2002D02005","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,4.535923,,,,,
4771,"2002","D02","2002D02006","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,3,0.050000,,"Changed weight to kg's reflecting deck form. Original lbs. for all fish combined was 4.748",,,
4772,"2002","D02","2002D02007","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,491,137.892080,"""NOTE: aprox 1/3 of scallops filled with mud when measured so weights may be high. Note different in MT. WT.""",,,,
4773,"2002","D02","2002D02008","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,3.628738,,,,,
4774,"2002","D02","2002D02009","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,218,60.781377,,"Includes 4 broken scallops weighing 2 lbs.",,,
4775,"2002","D02","2002D02010","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,4,0.930000,,,,,
4776,"2002","D02","2002D02011","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,290,78.017887,,,,,
4777,"2002","D02","2002D02012","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,293,79.832257,,,,,
4779,"2002","D02","2002D02014","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,51,14.741752,,,,,
4780,"2002","D02","2002D02015","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,23,5.443108,,"Includes one discard.",,,
4781,"2002","D02","2002D02016","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,279,79.832257,,,,,
4782,"2002","D02","2002D02017","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,25,8.164662,,,,,
4783,"2002","D02","2002D02018","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,4.535923,,,,,
4784,"2002","D02","2002D02019","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,10,5.443108,,,,,
4785,"2002","D02","2002D02020","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,1,0.150000,,,,,
4786,"2002","D02","2002D02021","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,13,4.717360,,,,,
4787,"2002","D02","2002D02022","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,20,6.350293,,,,,
4788,"2002","D02","2002D02023","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,7,0.907184,"Crushed Scallops","Estimated weight.",,,
4789,"2002","D02","2002D02024","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,8,2.721554,,,,,
4790,"2002","D02","2002D02025","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,25,4.535923,,,,,
4791,"2002","D02","2002D02026","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,21,4.535923,," Includes 5  juvenile scallop(s) not used in the meat recovery.",,,
4792,"2002","D02","2002D02027","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,2,0.200000,,,,,
4793,"2002","D02","2002D02028","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,18,6.350293,,,,,
4794,"2002","D02","2002D02029","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,12,2.721554,,"Three scallops too broken to age.",,,
4795,"2002","D02","2002D02030","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,15,1.814369,," Includes 5  juvenile scallop(s) not used in the meat recovery.",,,
4796,"2002","D02","2002D02031","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,62,22.679618,,,,,
4797,"2002","D02","2002D02032","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,9,1.814369,,"One too broken to age.",,,
4798,"2002","D02","2002D02033","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,4,0.907184,,,,,
4799,"2002","D02","2002D02034","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,56,14.514955,,,,,
4800,"2002","D02","2002D02035","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,10,2.721554,,"One scallop too broken to age.",,,
4801,"2002","D02","2002D02036","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,20,5.443108,,,,,
4802,"2002","D02","2002D02037","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,123,35.380204,,,,,
4803,"2002","D02","2002D02038","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,11,1.814369,,,,,
4804,"2002","D02","2002D02039","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,298,70.760409,,,,,
4805,"2002","D02","2002D02040","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,303,65.317301,,,,,
4806,"2002","D02","2002D02041","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,39,9.071847,,,,,
4807,"2002","D02","2002D02042","850",,,"scallop, weathervane","Patinopecten caurinus",,"1","01",,7,5.443108,"Crushed Scallops",,,,
4808,"2002","D02","2002D02001","850",,"Scallop Shells","scallop, weathervane","Patinopecten caurinus",,"1","99",,,1.360777,,,,,
4809,"2002","D02","2002D02002","850",,"Scallop Shells","scallop, weathervane","Patinopecten caurinus",,"1","99",,,3.628738,,,,,
4810,"2002","D02","2002D02003","850",,"Scallop Shells","scallop, weathervane","Patinopecten caurinus",,"1","99",,,0.453592,,,,,
